title;;;authors;;;date;;;source;;;abstract;;;link;;;category
Priority-Based Skyline Query Processing for Incomplete Data;;;['Chuang-Ming Liu', 'Denis Pak', 'Ari Ernesto Ortiz Castellanos'];;;July 2021;;;IDEAS '21: Proceedings of the 25th International Database Engineering &amp; Applications Symposium;;;Over the years, several skyline query techniques have been introduced to handle incompleteness of data, the most recent of which has proposed to sort the points of a dataset into several distinct lists based on each dimension. The points would be accessed based on these lists in round robin fashion, and the points that haven’t been dominated by the end would compose the final skyline. The work is based on the assumption that relatively dominant points, if sorted, would be processed first, and even if the point wouldn’t be a skyline point, it would prune huge amount of data. However, that approach doesn’t take into consideration that the dominance of a point depends not only on the highest value of a given dimension, but also on the number of complete dimensions a point has. Hence, we propose a Priority-First Sort-Based Incomplete Data Skyline (PFSIDS) that utilizes a different indexing technique that allows optimization of access based on both number of complete dimensions a point has as well as sorting of the data.;;;https://dl.acm.org/doi/10.1145/3472163.3472272;;;Databases
CGPTuner: a contextual gaussian process bandit approach for the automatic tuning of IT configurations under varying workload conditions;;;['Stefano Cereda', 'Stefano Valladares', 'Paolo Cremonesi', 'Stefano Doni'];;;None;;;Proceedings of the VLDB Endowment;;;Properly selecting the configuration of a database management system (DBMS) is essential to increase performance and reduce costs. However, the task is astonishingly tricky due to a large number of tunable configuration parameters and their inter-dependencies. Also, the optimal configuration depends upon the workload to which the DBMS is exposed. To extract the full potential of a DBMS, we must also consider the entire IT stack on which the DBMS is running, comprising layers like the Java virtual machine, the operating system and the physical machine. Each layer offers a multitude of parameters that we should take into account. The available parameters vary as new software versions are released, making it impractical to rely on historical knowledge bases. We present a novel tuning approach for the DBMS configuration auto-tuning that quickly finds a well-performing configuration of an IT stack and adapts it to workload variations, without having to rely on a knowledge base. We evaluate the proposed approach using the Cassandra and MongoDB DBMSs, showing that it adjusts the suggested configuration to the observed workload and is portable across different IT applications. We try to minimise the memory consumption without increasing the response time, showing that the proposed approach reduces the response time and increases the memory requirements only under heavy-load conditions, reducing it again when the load decreases.;;;https://dl.acm.org/doi/10.14778/3457390.3457404;;;Databases
FexRNA: Exploratory Data Analysis and Feature Selection of Non-Coding RNA;;;['Noorul Amin', 'Annette McGrath', 'Yi-Ping Phoebe Chen'];;;None;;;IEEE/ACM Transactions on Computational Biology and Bioinformatics;;;Non-coding RNA (ncRNA) is involved in many biological processes and diseases in all species. Many ncRNA datasets exist that provide ncRNA data in FASTA format which is well suited for biomedical purposes. However, for ncRNA analysis and classification, statistical learning methods require hidden numerical features from the data. Furthermore, in the literature, a wealth of sequence intrinsic features has been proposed for ncRNA identification. The extraction of hidden features, their analysis, and usage of a suitable set of features is crucial for the performance of any statistical learning method. To alleviate the posed challenges, we generated 96 feature datasets from ncRNA widely used features. The feature datasets are based on RNACentral and consist of species, ncRNA types, and expert databases that are available on the FexRNA platform. Additionally, the feature datasets are explored and analysed to provide statistical information, univariate, and bivariate analysis. We sought to determine which of these 17 features would be most appropriate to use in developing ncRNA classification approaches. For feature selection (FS), a two-phase hierarchical FS framework based on correlation and majority voting is proposed and evaluated on 5 species. The FexRNA platform provides information about ncRNA feature analysis and selection.;;;https://dl.acm.org/doi/10.1109/TCBB.2021.3057128;;;Databases
FexRNA: Exploratory Data Analysis and Feature Selection of Non-Coding RNA;;;['Noorul Amin', 'Annette McGrath', 'Yi-Ping Phoebe Chen'];;;None;;;IEEE/ACM Transactions on Computational Biology and Bioinformatics;;;Non-coding RNA (ncRNA) is involved in many biological processes and diseases in all species. Many ncRNA datasets exist that provide ncRNA data in FASTA format which is well suited for biomedical purposes. However, for ncRNA analysis and classification, statistical learning methods require hidden numerical features from the data. Furthermore, in the literature, a wealth of sequence intrinsic features has been proposed for ncRNA identification. The extraction of hidden features, their analysis, and usage of a suitable set of features is crucial for the performance of any statistical learning method. To alleviate the posed challenges, we generated 96 feature datasets from ncRNA widely used features. The feature datasets are based on RNACentral and consist of species, ncRNA types, and expert databases that are available on the FexRNA platform. Additionally, the feature datasets are explored and analysed to provide statistical information, univariate, and bivariate analysis. We sought to determine which of these 17 features would be most appropriate to use in developing ncRNA classification approaches. For feature selection (FS), a two-phase hierarchical FS framework based on correlation and majority voting is proposed and evaluated on 5 species. The FexRNA platform provides information about ncRNA feature analysis and selection.;;;https://dl.acm.org/doi/10.1109/TCBB.2021.3057128;;;Databases
Materialized View Driven Architecture over Lattice of Cuboids in Data Warehouse;;;['Partha Ghosh', 'Takaaki Goto', 'Jyotsna Kumar Mandal', 'Soumya Sen'];;;June 2021;;;ACIT '21: Proceedings of the the 8th International Virtual Conference on Applied Computing &amp; Information Technology;;;Data warehouse is used across the organizations for analytical processing. It is organized in the form of lattice of cuboids for carrying out the different types of analysis. The structure of lattice of cuboids grows exponentially with the number of dimensions. Every cuboid contains huge amount of data. The data size is multiplied in the data warehouse as a new entry takes place in any dimension. In modern day business analysis, processing the data in real-time is one of the intrinsic requirements. However, with the gigantic structure of lattice of cuboids along with the highly loaded data in every cuboid it is difficult to achieve the real-time processing. View materialization is practiced over the decades for faster query processing in the database applications. This research proposed a fuzzy based materialized data-cube driven warehouse architecture for fast decision making. Experimental output shows the proposed methodology achieves faster data analysis and better hit-miss ratio in the materialized data-cubes.;;;https://dl.acm.org/doi/10.1145/3468081.3471064;;;Databases
Compiler-assisted object inlining with value fields;;;['Rodrigo Bruno', 'Vojin Jovanovic', 'Christian Wimmer', 'Gustavo Alonso'];;;June 2021;;;PLDI 2021: Proceedings of the 42nd ACM SIGPLAN International Conference on Programming Language Design and Implementation;;;Object Oriented Programming has flourished in many areas ranging from web-oriented microservices, data processing, to databases. However, while representing domain entities as objects is appealing to developers, it leads to data fragmentation, resulting in high memory footprint and poor locality.   To improve memory footprint and memory locality, embedding the payload of an object into another (object inlining) has been proposed, however, with severe limitations. We argue that object inlining is mostly useful to optimize objects in the application data-path and that such objects have value semantics, unlocking great potential for inlining objects.   We propose value fields, an abstraction which allows fields to be marked as having value semantics. We take advantage of the closed-world assumption provided by GraalVM Native Image to implement Object inlining. Results show that using value fields requires minimal to no effort from developers and leads to improvements in throughput of up to 3x, memory footprint of up to 40%, and GC pause times of up to 35%.;;;https://dl.acm.org/doi/10.1145/3453483.3454034;;;Databases
LDAH2V: Exploring Meta-Paths Across Multiple Networks for lncRNA-Disease Association Prediction;;;['Lei Deng', 'Wenkai Li', 'Jingpu Zhang'];;;None;;;IEEE/ACM Transactions on Computational Biology and Bioinformatics;;;Accumulating evidence has demonstrated dysfunctions of long non-coding RNAs (lncRNAs) are involved in various complex human diseases. However, even today, the relationships between lncRNAs and diseases remain unknown in most cases. Developing effective computational approaches to identify potential lncRNA-disease associations has become a hot topic. Existing network-based approaches are usually focused on the intrinsic features of lncRNAs and diseases but ignore the heterogeneous information of biological networks. Considering the limitations in previous methods, we propose LDAH2V, an efficient computational framework for predicting potential lncRNA-disease associations. LDAH2V uses the HIN2Vec to calculate the meta-path and feature vector for each lncRNA-disease pair in the heterogeneous information network (HIN), which consists of lncRNA similarity network, disease similarity network, miRNA similarity network, and the associations between them. Then, a Gradient Boosting Tree (GBT) classifier to predict lncRNA-disease associations is built with the feature vectors. The results show that LDAH2V performs significantly better than the four existing state-of-the-art methods and gains an AUC of 0.97 in the 10-fold cross-validation test. Furthermore, case studies of colon cancer and ovarian cancer-related lncRNAs have been confirmed in related databases and medical literature.;;;https://dl.acm.org/doi/10.1109/TCBB.2019.2946257;;;Databases
Yes, "Attention Is All You Need", for Exemplar based Colorization;;;['Wang Yin', 'Peng Lu', 'Zhaoran Zhao', 'Xujun Peng'];;;October 2021;;;MM '21: Proceedings of the 29th ACM International Conference on Multimedia;;;Conventional exemplar based image colorization tends to transfer colors from reference image only to grayscale image based on the semantic correspondence between them. But their practical capabilities are limited when semantic correspondence can hardly be found. To overcome this issue, additional information, such as colors from the database is normally introduced. However, it's a great challenge to consider color information from reference image and database simultaneously because there lacks a unified framework to model different color information and the multi-modal ambiguity in database cannot be removed easily. Also, it is difficult to fuse different color information effectively. Thus, a general attention based colorization framework is proposed in this work, where the color histogram of reference image is adopted as a prior to eliminate the ambiguity in database. Moreover, a sparse loss is designed to guarantee the success of information fusion. Both qualitative and quantitative experimental results show that the proposed approach achieves better colorization performance compared with the state-of-the-art methods on public databases with different quality metrics.;;;https://dl.acm.org/doi/10.1145/3474085.3475385;;;Databases
A Recommender System for Tracking Vulnerabilities;;;['Philip Huff', 'Kylie McClanahan', 'Thao Le', 'Qinghua Li'];;;August 2021;;;ARES '21: Proceedings of the 16th International Conference on Availability, Reliability and Security;;;Mitigating vulnerabilities in software requires first identifying the vulnerabilities with an organization’s software assets. This seemingly trivial task involves maintaining vendor product vulnerability notification for a kludge of hardware and software packages from innumerable software publishers, coding projects, and third-party package managers. On the other hand, software vulnerability databases are often consistently reported and categorized in clean, standard formats and neatly tied to a common software product enumerator (i.e., CPE). Currently it is a heavy workload for cybersecurity analysts at organizations to match their hardware and software package inventory to target CPEs. This hinders organizations from getting notifications for new vulnerabilities, and identifying applicable vulnerabilities. In this paper, we present a recommender system to automatically identify a minimal candidate set of CPEs for software names to improve vulnerability identification and alerting accuracy. The recommender system uses a pipeline of natural language processing, fuzzy matching, and machine learning to significantly reduce the human effort needed for software product vulnerability matching.;;;https://dl.acm.org/doi/10.1145/3465481.3470039;;;Databases
An algorithm to interpolate concavities;;;['José Duarte', 'Mark McKenney'];;;March 2021;;;SAC '21: Proceedings of the 36th Annual ACM Symposium on Applied Computing;;;Region interpolation methods impose restrictions that have an influence on how concavities are transformed, potentially, causing their transformation to be unnatural, e.g., a concavity unexpectedly appears (disappears) from (to) a point. In this work we present an algorithm to transform a line segment to a concavity, and a line segment to a simple non-closed linestring with possibly several concavities. The algorithm is deterministic, it does not assume that an element in the source is transformed directly to an element (or set of elements) in the target, works in stages (steps), i.e., several different transformations can occur while an element in the source is transformed to an element in the target, and its output is a set of moving segments representing the transformation. The complexity of a non-optimized implementation of the transformation of a segment to a concavity using the algorithm is O (kn2), where k is the number of steps in the transformation (the number of intermediate transformations in the transformation) and n is the number of points in the target geometry. The algorithm is primarily devised to be integrated with the region interpolation methods proposed in the spatiotemporal databases literature.;;;https://dl.acm.org/doi/10.1145/3412841.3441934;;;Databases
Transformer-based named entity recognition for parsing clinical trial eligibility criteria;;;['Shubo Tian', 'Arslan Erdengasileng', 'Xi Yang', 'Yi Guo', 'Yonghui Wu', 'Jinfeng Zhang', 'Jiang Bian', 'Zhe He'];;;August 2021;;;BCB '21: Proceedings of the 12th ACM Conference on Bioinformatics, Computational Biology, and Health Informatics;;;The rapid adoption of electronic health records (EHRs) systems has made clinical data available in electronic format for research and for many downstream applications. Electronic screening of potentially eligible patients using these clinical databases for clinical trials is a critical need to improve trial recruitment efficiency. Nevertheless, manually translating free-text eligibility criteria into database queries is labor intensive and inefficient. To facilitate automated screening, free-text eligibility criteria must be structured and coded into a computable format using controlled vocabularies. Named entity recognition (NER) is thus an important first step. In this study, we evaluate 4 state-of-the-art transformer-based NER models on two publicly available annotated corpora of eligibility criteria released by Columbia University (i.e., the Chia data) and Facebook Research (i.e.the FRD data). Four transformer-based models (i.e., BERT, ALBERT, RoBERTa, and ELECTRA) pretrained with general English domain corpora vs. those pretrained with PubMed citations, clinical notes from the MIMIC-III dataset and eligibility criteria extracted from all the clinical trials on ClinicalTrials.gov were compared. Experimental results show that RoBERTa pretrained with MIMIC-III clinical notes and eligibility criteria yielded the highest strict and relaxed F-scores in both the Chia data (i.e., 0.658/0.798) and the FRD data (i.e., 0.785/0.916). With promising NER results, further investigations on building a reliable natural language processing (NLP)-assisted pipeline for automated electronic screening are needed.;;;https://dl.acm.org/doi/10.1145/3459930.3469560;;;Databases
A study on the probability of equipment failure in gas extraction well stations based on equipment reliability analysis;;;['Kaiwu Liang', 'Maolin Wang', 'Xingyu Chen'];;;October 2021;;;AIAM2021: 2021 3rd International Conference on Artificial Intelligence and Advanced Manufacture;;;In the risk analysis of gas extraction well stations, the failure probability of well station equipment is mostly obtained from international statistical databases, and the influence of the actual state of the equipment on the failure probability is not sufficiently considered, which is prone to errors in actual application. In order to improve the fit between the statistical data and actual situation of a gas extraction well station, this paper takes the mechanical seal equipment of a gas extraction well station as an example, and firstly, establishes a mechanical seal equipment failure event tree through the event tree analysis method; secondly, combines the reliability block diagram method and the typical equipment failure distribution function — the exponential function to calculate the equipment reliability and derives the equipment reliability function; finally, proposes a ratio calculation method with reference to the reliability bath curve. calculation method for the correction calculation of equipment failure probability. The results show that the method can effectively improve the degree of fit between statistical data and the actual situation, and can provide a reference for risk assessment work of gas extraction sites.;;;https://dl.acm.org/doi/10.1145/3495018.3502485;;;Databases
Threshold queries in theory and in the wild;;;['Angela Bonifati', 'Stefania Dumbrava', 'George Fletcher', 'Jan Hidders', 'Matthias Hofer', 'Wim Martens', 'Filip Murlak', 'Joshua Shinavier', 'Sławek Staworko', 'Dominik Tomaszuk'];;;None;;;Proceedings of the VLDB Endowment;;;Threshold queries are an important class of queries that only require computing or counting answers up to a specified threshold value. To the best of our knowledge, threshold queries have been largely disregarded in the research literature, which is surprising considering how common they are in practice. In this paper, we present a deep theoretical analysis of threshold query evaluation and show that thresholds can be used to significantly improve the asymptotic bounds of state-of-the-art query evaluation algorithms. We also empirically show that threshold queries are significant in practice. In surprising contrast to conventional wisdom, we found important scenarios in real-world data sets in which users are interested in computing the results of queries up to a certain threshold, independent of a ranking function that orders the query results.;;;https://dl.acm.org/doi/10.14778/3510397.3510407;;;Databases
Messengers integration methods with corporate information systems: The introduction and application of instant messengers to the corporate information system;;;['Viktoria Konovalova', 'Nikita Kazakov', 'Hamza Mohammed Ridha Al-Khafaji', 'Maxim Kovtsur', 'Anton Kistruga'];;;December 2021;;;ICFNDS 2021: The 5th International Conference on Future Networks &amp; Distributed Systems;;;Today we cannot imagine our life without the introduction of digital technologies into the life of society. Messengers have become popular not only among ordinary users, but also among IT companies. Such companies tend to use and support one or multiple corporate systems. In this case, events that require prompt response from users of those systems are possible to occur. To solve this problem, the corporate information system is integrated with other communication channels, including messengers, social networks, etc. The article discusses integration of corporate information systems with the Telegram messenger using bots. Having studied publications in one way or another related to this problem, it turned out that almost all of them do not reflect the topic of the introduction and application of instant messengers to the corporate information system. Most of them describe the importance of notifications, calculate the speed of notifications, or create separate information systems, but do not talk about the possibilities of using messengers as a method of interaction between user and system. Therefore, the task arose of studying approaches to integrating messengers.;;;https://dl.acm.org/doi/10.1145/3508072.3508191;;;Databases
A scalable causal broadcast that tolerates dynamics of mobile networks;;;['Daniel Wilhelm', 'Luciana Arantes', 'Pierre Sens'];;;January 2022;;;ICDCN '22: Proceedings of the 23rd International Conference on Distributed Computing and Networking;;;Causal broadcast is at the core of collaborative applications, distributed databases, conferencing, or social networks. Existing causal broadcast algorithms are either not scalable or cannot be implemented on mobile networks because they do not take into account the features of these networks: limited capacities of nodes (computation, storage, energy), unreliable communication channels, and the dynamics of connections due to node mobility, node failure, and join/leave of nodes. This work presents a causal broadcast algorithm for mobile networks. The algorithm is scalable: control information piggybacked on messages and maintained on nodes is of small size. Experiments conducted on OMNeT++, a realistic network simulator, confirms the effectiveness of our causal broadcast protocol, rendering causal broadcast affordable in mobile networks.;;;https://dl.acm.org/doi/10.1145/3491003.3491010;;;Databases
Restricted Randomness DBSCAN : A faster DBSCAN Algorithm;;;['Sashakt Pathak', 'Arushi Agarwal', 'Ankita Ankita', 'Mahendra Kumar Gurve'];;;August 2021;;;IC3-2021: Proceedings of the 2021 Thirteenth International Conference on Contemporary Computing;;;Data Mining is the process of extracting useful and accurate information or patterns from large databases using different algorithms and methods of machine learning. To analyze the data, Clustering is one of the methods in which similar data is grouped together and DBSCAN clustering algorithm is the one, which is broadly used in numerous practical applications. This paper presents a more efficient density based clustering algorithm, which has the ability to discover cluster faster than the existing DBSCAN algorithm. The efficiency is achieved by restricting the randomness of choosing points from the dataset. Our proposed algorithm named Restricted Randomness DBSCAN (RR DBSCAN) is compared with conventional DBSCAN algorithm over 9 datasets on the basis of Silhouette Coefficient, Time taken in formation of clusters and accuracy. The results show that RR DBSCAN performs better than traditional DBSCAN in terms of accuracy and time taken to form clusters.;;;https://dl.acm.org/doi/10.1145/3474124.3474204;;;Databases
Convergence of Array DBMS and Cellular Automata: A Road Traffic Simulation Case;;;['Ramon Antonio Rodriges Zalipynis'];;;June 2021;;;SIGMOD '21: Proceedings of the 2021 International Conference on Management of Data;;;Array DBMSs manage big N-d arrays, are not yet widely known, but are experiencing an R&D surge due to the rapid growth of array volumes. Cellular automata (CA) operate on a discrete lattice of cells that can be modeled by an N-d array. CA are successfully applied to model fire spread, land cover change, road traffic, and other processes. We made traffic CA simulations possible by array DBMS due to novel components: native UDF language, proactive exec plans, convolution operator, retiling strategy, array versioning, locks, virtual axes, etc. A database approach to CA brings powerful parallelization, data fusion, array processing, and interoperability to name a few. To our best knowledge, our work is the first to run end-to-end CA simulations completely inside array DBMS: we enable array DBMS to simulate the physical world for the first time. Paper homepage: http://sigmod2021.gis.gg/;;;https://dl.acm.org/doi/10.1145/3448016.3458457;;;Databases
Human Pose Estimation for Training Assistance: a Systematic Literature Review;;;['Gisela Miranda Difini', 'Marcio Garcia Martins', 'Jorge Luis Victória Barbosa'];;;November 2021;;;WebMedia '21: Proceedings of the Brazilian Symposium on Multimedia and the Web;;;Human pose estimation is an important field of Computer Vision that aims to predict poses of individuals from videos and images. It has been used in many different areas including human-computer interaction, motion analysis, surveillance, action prediction, action correction, augmented reality, virtual reality, and healthcare. This review is focused on the most significant contributions in human pose estimation for training assistance. Executing movements correctly is crucial in all kinds of physical activities, both to increase performance and reduce risk of injury. Human pose estimation is poised to help athletes better analyse the quality of their movements. The systematic review study was conducted in five databases including articles from January 2011 to March 2021. The initial search resulted in 129 articles, of which 8 were selected after applying the filtering criteria. Moreover this study presents the challenges related to pose estimation, which pose estimation methods have been used in recent years, in which specific activities the selected articles have focused on, and a taxonomy of human pose estimation methods.;;;https://dl.acm.org/doi/10.1145/3470482.3479633;;;Databases
Revisiting Gendered Web Forms: An Evaluation of Gender Inputs with (Non-)Binary People;;;['Morgan Klaus Scheuerman', 'Aaron Jiang', 'Katta Spiel', 'Jed R. Brubaker'];;;May 2021;;;CHI '21: Proceedings of the 2021 CHI Conference on Human Factors in Computing Systems;;;Gender input forms act as gates to accessing information, websites, and services online. Non-binary people regularly have to interact with them, though many do not offer non-binary gender options. This results in non-binary individuals having to either choose an incorrect gender category or refrain from using a site or service—which is occasionally infeasible (e.g., when accessing health services). We tested five different forms through a survey with binary and non-binary participants (n = 350) in three contexts—a digital health form, a social media website, and a dating app. Our results indicate that the majority of participants found binary “male or female” forms exclusive and uncomfortable to fill out across all contexts. We conclude with design considerations for improving gender input forms and consequently their underlying gender model in databases. Our work aims to sensitize designers of (online) gender web forms to the needs and desires of non-binary people.;;;https://dl.acm.org/doi/10.1145/3411764.3445742;;;Databases
Impact by acquisition of cargo insurance policy in international maritime transport;;;['Carlos Cueva Clemente', 'Yampier Ramirez Macuri', 'Lucia Maribel Bautista Zúniga'];;;January 2022;;;ICCMB '22: Proceedings of the 2022 5th International Conference on Computers in Management and Business;;;This article aims to analyze the impact generated by contracting a cargo insurance policy in international maritime transport through the different research articles published during the years 2016 to 2021 in Latin America and Europe. Likewise, this article was developed through a systematic review of scientific articles found in various databases such as Redalyc, Scielo, Alicia, Academic Google and La Referencia, giving as results different approaches and authors' appreciations regarding the impact generated by hiring a Insurance policy in international trade and maritime transport, which are: it prevents risks that may occur with cargo, avoids economic effects, gives peace of mind to the exporter and importer and has current coverage throughout the world. Likewise, the authors mention three negative impacts that they consider relevant when contracting insurance: “Delay in recovery times for insurance funds”, “Not all products can be insured” and “Deductibles are usually very high.;;;https://dl.acm.org/doi/10.1145/3512676.3512697;;;Databases
Decentralized Integration Approach of Disjoint Modules in Factory Environments;;;['Selvine George Mathias', 'Daniel Grossmann', 'Sebastian Schmied', 'Ralph Klaus Müller'];;;January 2022;;;IEIM 2022: 2022 The 3rd International Conference on Industrial Engineering and Industrial Management;;;Segregated analysis capable devices, modules and subsystems dominate processes in a factory environment. Examples are machining processes where different tools are used for cutting, shearing, bending etc., but further analysis can be done using vibration sensors or acoustic sensors fitted on the tool or placed on the workbench, not directly connected to it. Such a disjoint scenario would require an integration scheme where data acquisition entities and production objects along with other data sources such as databases can be synchronized and used for effective analysis. This paper proposes the use of a middle-ware entity such as Open Platform Communication Unified Automation (OPC UA) standard as a communication and trigger mechanism for the onset of multiple functions such as device recognition, data acquisition and control switches for these separate devices into a common web service space. The implemented demonstration focuses on the use of custom interoperability solutions as a means to explore the possibility of advanced analyses using sensors and devices not already integrated into the systems, and hence are detachable, portable and reusable as a subsystem to any production floor equipment.;;;https://dl.acm.org/doi/10.1145/3524338.3524368;;;Databases
PAN: Personalized Annotation-Based Networks for the Prediction of Breast Cancer Relapse;;;['Thin Nguyen', 'Samuel C. Lee', 'Thomas P. Quinn', 'Buu Truong', 'Xiaomei Li', 'Truyen Tran', 'Svetha Venkatesh', 'Thuc Duy Le'];;;None;;;IEEE/ACM Transactions on Computational Biology and Bioinformatics;;;The classification of clinical samples based on gene expression data is an important part of precision medicine. In this manuscript, we show how transforming gene expression data into a set of personalized (sample-specific) networks can allow us to harness existing graph-based methods to improve classifier performance. Existing approaches to personalized gene networks have the limitation that they depend on other samples in the data and must get re-computed whenever a new sample is introduced. Here, we propose a novel method, called Personalized Annotation-based Networks (PAN), that avoids this limitation by using curated annotation databases to transform gene expression data into a graph. Unlike competing methods, PANs are calculated for each sample independent of the population, making it a more efficient way to obtain single-sample networks. Using three breast cancer datasets as a case study, we show that PAN classifiers not only predict cancer relapse better than gene features alone, but also outperform PPI (protein-protein interactions) and population-level graph-based classifiers. This work demonstrates the practical advantages of graph-based classification for high-dimensional genomic data, while offering a new approach to making sample-specific networks. <italic>Supplementary information:</italic> PAN and the baselines are implemented in Python. Source code and data are available at <uri>https://github.com/thinng/PAN</uri>.;;;https://dl.acm.org/doi/10.1109/TCBB.2021.3076422;;;Databases
A demonstration of NoDA: unified access to NoSQL stores;;;['Nikolaos Koutroumanis', 'Nikolaos Kousathanas', 'Christos Doulkeridis', 'Akrivi Vlachou'];;;None;;;Proceedings of the VLDB Endowment;;;In this demo paper, we present a system prototype, called NoDA, that unifies access to NoSQL stores, by exposing a single interface to big data developers. This hides the heterogeneity of NoSQL stores, in terms of different query languages, non-standardized access, and different data models. NoDA comprises a layer positioned on top of NoSQL stores that defines a set of basic data access operators (filter, project, aggregate, etc.), implemented for different NoSQL engines. The provision of generic data access operators enables a declarative interface using SQL as query language. Furthermore, NoDA is extended to provide more complex operators, such as geospatial operators, which are only partially supported by NoSQL stores. We demonstrate NoDA by showcasing that the exact same query can be processed by different NoSQL stores, without any modification or transformation whatsoever.;;;https://dl.acm.org/doi/10.14778/3476311.3476361;;;Databases
Probabilistic and Dynamic Molecule-Disease Interaction Modeling for Drug Discovery;;;['Tianfan Fu', 'Cao Xiao', 'Cheng Qian', 'Lucas M. Glass', 'Jimeng Sun'];;;August 2021;;;KDD '21: Proceedings of the 27th ACM SIGKDD Conference on Knowledge Discovery &amp; Data Mining;;;Drug discovery aims at finding promising drug molecules for treating target diseases. Existing computational drug discovery methods mainly depend on molecule databases, ignoring valuable data collected from clinical trials. In this work, we propose PRIME to leverage high-quality drug molecules and drug-disease relations in historical clinical trials to narrow down the molecular search space in drug discovery. PRIME also introduces time dependency constraints to model evolving drug-disease relations using a probabilistic deep learning model that can quantify model uncertainty. We evaluated PRIME against leading models on both de novo design and drug repurposing tasks. Results show that compared with the best baselines, PRIME achieves 25.9% relative improvement (i.e., reduction) in average hit-ranking on drug repurposing and 47.6% relative improvement in success rate on de novo design.;;;https://dl.acm.org/doi/10.1145/3447548.3467286;;;Databases
Automatic Inference of BGP Location Communities;;;['Brivaldo A. Silva', 'Paulo Mol', 'Osvaldo Fonseca', 'Italo Cunha', 'Ronaldo A. Ferreira', 'Ethan Katz-Bassett'];;;None;;;Proceedings of the ACM on Measurement and Analysis of Computing Systems;;;The Border Gateway Protocol (BGP) orchestrates Internet communications between and inside Autonomous Systems. BGP's flexibility allows operators to express complex policies and deploy advanced traffic engineering systems. A key mechanism to provide this flexibility is tagging route announcements with BGP communities, which have arbitrary, operator-defined semantics, to pass information or requests from router to router. Typical uses of BGP communities include attaching metadata to route announcements, such as where a route was learned or whether it was received from a customer, and controlling route propagation, for example to steer traffic to preferred paths or blackhole DDoS traffic. However, there is no standard for specifying the semantics nor a centralized repository that catalogs the meaning of BGP communities. The lack of standards and central repositories complicates the use of communities by the operator and research communities. In this paper, we present a set of techniques to infer the semantics of BGP communities from public BGP data. Our techniques infer communities related to the entities or locations traversed by a route by correlating communities with AS paths. We also propose a set of heuristics to filter incorrect inferences introduced by misbehaving networks, sharing of BGP communities among sibling autonomous systems, and inconsistent BGP dumps. We apply our techniques to billions of routing records from public BGP collectors and make available a public database with more than 15 thousand location communities. Our comparison with manually-built databases shows our techniques provide high precision (up to 93%), better coverage (up to 81% recall), and dynamic updates, complementing operators' and researchers' abilities to reason about BGP community semantics.;;;https://dl.acm.org/doi/10.1145/3508023;;;Databases
How Can We Cope with the Impact of Microservice Architecture Smells?;;;['Xiang Ding', 'Cheng Zhang'];;;February 2022;;;ICSCA '22: Proceedings of the 2022 11th International Conference on Software and Computer Applications;;;Context: Software Architecture Smells (AS) are potential software structure problems and always impact software quality negatively. And with the development of Microservice architecture, the Microservice Architecture Smells (MAS) have been attracting more and more attention. The software scholars and developers have discovered the influence of MAS and performed some researches on them. However, the definition and category of MAS are still ambiguous. Objects: This paper aims to clarify the specific MAS categories and their definitions, and then further explores the issues caused by MAS in the migration process from a monolithic system to Microservice. Method: We performed a comprehensive systematic literature review about MAS. Specifically, we explored 13 white and 10 grey literature in detail to get MAS information by using the quantitative research method. To explore the issues that influence the migration process from a monolithic system to Microservice, we used the meta-ethnography qualitative research method to extract relevant information and get six three-order translations. Results: This study defined 22 Microservice Architecture Smells and classified them into five categories, namely Design, Deployment, Monitor & Log, Communication and Team & Tool, based on their characteristics. Simultaneously, the issues that influence the migration process are proposed, including service cutting, databases, communication, team and techniques. Finally, we matched the MAS to the issues they caused in the migration process and recommended solutions to these issues.;;;https://dl.acm.org/doi/10.1145/3524304.3524306;;;Databases
Vulnerabilities of Unattended Face Verification Systems to Facial Components-based Presentation Attacks: An Empirical Study;;;['Le Qin', 'Fei Peng', 'Min Long', 'Raghavendra Ramachandra', 'Christoph Busch'];;;None;;;ACM Transactions on Privacy and Security;;;As face presentation attacks (PAs) are realistic threats for unattended face verification systems, face presentation attack detection (PAD) has been intensively investigated in past years, and the recent advances in face PAD have significantly reduced the success rate of such attacks. In this article, an empirical study on a novel and effective face impostor PA is made. In the proposed PA, a facial artifact is created by using the most vulnerable facial components, which are optimally selected based on the vulnerability analysis of different facial components to impostor PAs. An attacker can launch a face PA by presenting a facial artifact on his or her own real face. With a collected PA database containing various types of artifacts and presentation attack instruments (PAIs), the experimental results and analysis show that the proposed PA poses a more serious threat to face verification and PAD systems compared with the print, replay, and mask PAs. Moreover, the generalization ability of the proposed PA and the vulnerability analysis with regard to commercial systems are also investigated by evaluating unknown face verification and real-world PAD systems. It provides a new paradigm for the study of face PAs.;;;https://dl.acm.org/doi/10.1145/3491199;;;Databases
