title;;;authors;;;date;;;source;;;abstract;;;link;;;category
Force and Gesture-based Motion Control of Human-Robot Cooperative Lifting Using IMUs;;;['Gizem Ateş', 'Martin Fodstad Stølen', 'Erik Kyrkjebø'];;;March 2022;;;HRI '22: Proceedings of the 2022 ACM/IEEE International Conference on Human-Robot Interaction;;;Cooperative lifting (co-lift) is an important application of HRI with use-cases in many fields such as manufacturing, assembly, medical rehabilitation, etc. Successful industrial implementation of co-lifting requires the operations of approaching, attaching, lifting, carrying and placing the object to be handled as a whole rather than individually. In this paper, we target all stages of cooperative lifting in a holistic approach and extend previous results in [1] using IMU-based human motions estimates by introducing force-based control. We demonstrate through experiments on a UR5e robot how the force-based approach significantly improves on the position-based approach of [1]. Additionally, we improve the real-time control capabilities of the system by using a real-time data exchange communication interface. We believe that our system can be an advancing point for more human motion/gesture-based HRI applications as well as increasing the uptake of human-robot co-lifting systems in industrial settings.;;;https://dl.acm.org/doi/10.5555/3523760.3523856;;;Systems AND Control
System-of-Systems Reliability: An Exploratory Study in a Brazilian Public Organization;;;['Marcio Imamura', 'Francisco Henrique Ferreira', 'Juliana Costa Fernandes', 'Rodrigo Santos'];;;June 2021;;;SBSI '21: Proceedings of the XVII Brazilian Symposium on Information Systems;;;A System-of-systems (SoS) is defined as an arrangement of independent systems that work together to accomplish missions that could not be achieved by a single system in isolation. SoS can be observed in several domains, including mobility, healthcare, and safety. A significant concern of SoS engineers refers to the constituent systems’ independence since they may change the level of contribution or abandon the SoS, decreasing the overall reliability. In this paper, we performed a study of an SoS running in a Brazilian public organization focusing on identifying reliability issues. To do so, we first characterized the SoS by identifying the missions, constituent systems, relationships, and capabilities. We further conducted a focus group and a survey with the SoS engineering team to identify situations that decrease SoS reliability and how they can be treated. Both the focus group and the survey helped us to propose an initial mKAOS extension for the representation of reliability issues, such as failures and fault tolerance mechanisms in SoS. We believe that our extension can facilitate the communication of SoS reliability issues, considering the existing challenges.;;;https://dl.acm.org/doi/10.1145/3466933.3466954;;;Systems AND Control
HTPad: Hexagon-fractal TENG Pad for Scalable Touch Control;;;['Xu Yang', 'Jihong Yin', 'Zihan Wang', 'Ziwu Song', 'Jian Song', 'Wenbo Ding'];;;September 2021;;;UbiComp/ISWC '21 Adjunct: Adjunct Proceedings of the 2021 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2021 ACM International Symposium on Wearable Computers;;;The development of the human-machine interface (HMI) is endeavored to find effective approaches to interact with machines by applying emerging technologies. Triboelectric nanogenerator (TENG) can convert mechanical stimuli to electricity, which not only shows great potential in sensing but also is widely used in various HMI applications. This paper proposed a TENGbased hexagonfractal touchpad (HTPad) system using two channels to realize 18 sliding patterns from 3 different modes and a signal recognition module. A onedimensional convolution neural network (1D CNN) model is proposed for the recognition of the sliding direction signal with 96.5% accuracy, and handwriting digit signals collected by the touchpad can be recognized with a modified model with 99% accuracy. The proposed TENGbased hexagonfractal touchpad is easy to fabricate, scalable, and with high sensitivity. Furthermore, the recognition model can serve as a unified platform for different recog.nition tasks with little computational cost, which reveals great potential in HMI applications.;;;https://dl.acm.org/doi/10.1145/3460418.3480408;;;Systems AND Control
Teaching Reform of Modern Electrical Control Technology;;;['Limin Shao', 'Zhenjiang Cai', 'Hongbo Yuan', 'Man Cheng', 'Juan Wang', 'Dongming Li'];;;August 2021;;;ICIMTECH 21: <italic toggle='yes'>Retracted on September 15, 2021</italic>The Sixth International Conference on Information Management and Technology;;;NOTICE OF RETRACTION: While investigating potential publication-related misconduct in connection with the ICIMTech 2021 Conference Proceedings, serious concerns were raised that cast doubt on the integrity of the peer-review process and all papers published in the Proceedings of this Conference. The integrity of the entire Conference has been called into question. As a result, of its investigation, ACM has decided to retract the Entire Conference Proceedings and all related papers from the ACM Digital Library.None of the papers from this Proceeding should be cited in the literature because of the questionable integrity of the peer review process for this Conference.;;;https://dl.acm.org/doi/10.1145/3465631.3465960;;;Systems AND Control
Towards Achieving the 2030 Vision, the Case study of Automating the Food Production Services during the Hajj Season and Quality Control Using the Blockchain Technology;;;['Dhefaf Radain', 'Saliha Almalki', 'Shatha A. Almarghalani', 'Salma Elhag'];;;December 2021;;;ICFNDS 2021: The 5th International Conference on Future Networks &amp; Distributed Systems;;;Improving the services provided for the pilgrims is one of the Saudi Arabian government priorities, as well as for each person who works in the agencies of serving them. Food providing is considered one of the main services for the pilgrims. The current food service providers are 3-4 food plants that do not cover the whole number of the needed meals, kitchens, and the local market. In the current situation, the meals are provided under no specific standards or regulations, and the quality assurance process needs to work with several providers. In this paper, we propose a solution for this problem by suggesting the automation of the whole food providing services by establishing several centralized and specialized food plants that work under a single authority, distributed widely to cover a large area of the pilgrims' locations. The plants will be responsible for the food service starting from providing the raw materials up to the delivery of the meals to the performers on time without any compromise in its quality. This is done by applying blockchain technology as a proposed method for quality control on the supply chain to record every transaction and verify the origin of every material used to produce the meals, as well as trace back the source of any problem to its origin. This will ensure the availability of the total number of required meals in time, the meals to be produced under specific standards and specifications, and will digitize the quality assurance process and make it more centralized. The result of simulating the proposed "to-be" business model by using the Bizagi platform showed that the proposed model outperformed the current "as-is" model by saving 54.46% of the needed total needed time for food providing service. It also showed promising results regarding quality when applying blockchain technology.;;;https://dl.acm.org/doi/10.1145/3508072.3508096;;;Systems AND Control
MsEmoTTS: Multi-Scale Emotion Transfer, Prediction, and Control for Emotional Speech Synthesis;;;['Yi Lei', 'Shan Yang', 'Xinsheng Wang', 'Lei Xie'];;;None;;;IEEE/ACM Transactions on Audio, Speech and Language Processing;;;Expressive synthetic speech is essential for many human-computer interaction and audio broadcast scenarios, and thus synthesizing expressive speech has attracted much attention in recent years. Previous methods performed the expressive speech synthesis either with explicit labels or with a fixed-length style embedding extracted from reference audio, both of which can only learn an average style and thus ignores the multi-scale nature of speech prosody. In this paper, we propose MsEmoTTS, a multi-scale emotional speech synthesis framework, to model the emotion from different levels. Specifically, the proposed method is a typical attention-based sequence-to-sequence model and with proposed three modules, including global-level emotion presenting module (GM), utterance-level emotion presenting module (UM), and local-level emotion presenting module (LM), to model the global emotion category, utterance-level emotion variation, and syllable-level emotion strength, respectively. In addition to modeling the emotion from different levels, the proposed method also allows us to synthesize emotional speech in different ways, i.e., transferring the emotion from reference audio, predicting the emotion from input text, and controlling the emotion strength manually. Extensive experiments conducted on a Chinese emotional speech corpus demonstrate that the proposed method outperforms the compared reference audio-based and text-based emotional speech synthesis methods on the emotion transfer speech synthesis and text-based emotion prediction speech synthesis respectively. Besides, the experiments also show that the proposed method can control the emotion expressions flexibly. Detailed analysis shows the effectiveness of each module and the good design of the proposed method.;;;https://dl.acm.org/doi/10.1109/TASLP.2022.3145293;;;Systems AND Control
Application and Thinking of Electric Automation in Industrial Machinery Control;;;['Shengren Yong'];;;October 2021;;;AIAM2021: 2021 3rd International Conference on Artificial Intelligence and Advanced Manufacture;;;At present, China's manufacturing level is high, and enterprises have more strict requirements for the use of industrial machinery control in the production process. The use of automation technology can simplify the production process and improve the speed of product production. Therefore, the use of this technology is very important for enterprise production. Starting from the basic principles and characteristics of electrical automation and its advantages in industrial machinery control, this paper explores the significance of electrical automation in enterprise production, and studies the use of electrical automation in enterprise production through questionnaire survey. According to the survey results, 93 enterprises are satisfied with the use of electrical automation in enterprise production, and only 2 enterprises are dissatisfied, indicating that the application of electrical automation has been recognized by most enterprises, which is conducive to the sustainable development of enterprises. 42% of enterprises believe that the use of automation technology in industrial production can improve the safety factor; 30% of enterprises believe that the use of automation technology in industrial production can improve product quality, which shows that enterprises pay most attention to safety in the process of industrial production, followed by product quality, and that enterprises can bring high-quality products to consumers only by ensuring production safety.;;;https://dl.acm.org/doi/10.1145/3495018.3495283;;;Systems AND Control
Polymorphic Iterable Sequential Effect Systems;;;['Colin S. Gordon'];;;None;;;ACM Transactions on Programming Languages and Systems;;;Effect systems are lightweight extensions to type systems that can verify a wide range of important properties with modest developer burden. But our general understanding of effect systems is limited primarily to systems where the order of effects is irrelevant. Understanding such systems in terms of a semilattice of effects grounds understanding of the essential issues and provides guidance when designing new effect systems. By contrast, sequential effect systems—where the order of effects is important—lack an established algebraic structure on effects.We present an abstract polymorphic effect system parameterized by an effect quantale—an algebraic structure with well-defined properties that can model the effects of a range of existing sequential effect systems. We define effect quantales, derive useful properties, and show how they cleanly model a variety of known sequential effect systems.We show that for most effect quantales, there is an induced notion of iterating a sequential effect; that for systems we consider the derived iteration agrees with the manually designed iteration operators in prior work; and that this induced notion of iteration is as precise as possible when defined. We also position effect quantales with respect to work on categorical semantics for sequential effect systems, clarifying the distinctions between these systems and our own in the course of giving a thorough survey of these frameworks. Our derived iteration construct should generalize to these semantic structures, addressing limitations of that work. Finally, we consider the relationship between sequential effects and Kleene Algebras, where the latter may be used as instances of the former.;;;https://dl.acm.org/doi/10.1145/3450272;;;Systems AND Control
Caracal: Contention Management with Deterministic Concurrency Control;;;['Dai Qin', 'Angela Demke Brown', 'Ashvin Goel'];;;October 2021;;;SOSP '21: Proceedings of the ACM SIGOPS 28th Symposium on Operating Systems Principles;;;Deterministic databases offer several benefits: they ensure serializable execution while avoiding concurrency-control related aborts, and they scale well in distributed environments. Today, most deterministic database designs use partitioning to scale up and avoid contention. However, partitioning requires significant programmer effort, leads to poor performance under skewed workloads, and incurs unnecessary overheads in certain uncontended workloads. We present the design of Caracal, a novel shared-memory, deterministic database that performs well under both skew and contention. Our deterministic scheme batches transactions in epochs and executes the transactions in an epoch in a predetermined order. Our scheme enables reducing contention by batching concurrency control operations. It also allows analyzing the transactions in the epoch to determine contended keys accurately. Certain transactions can then be split into independent contended and uncontended pieces and run deterministically and in parallel, further reducing contention. Based on these ideas, we present two novel optimizations, batch append and split-on-demand, for managing contention. With these optimizations, Caracal scales well and outperforms existing deterministic schemes in most workloads by 1.9x to 9.7x.;;;https://dl.acm.org/doi/10.1145/3477132.3483591;;;Systems AND Control
vWaterLabs: developing hands-on laboratories for water-focused industrial control systems cybersecurity education;;;['Stu Steiner', 'Matthew J. Kirkland', 'Daniel Conte de Leon'];;;None;;;Journal of Computing Sciences in Colleges;;;The increase in the number of cybersecurity attacks on Industrial Control Systems (ICS) creates an increased demand for qualified cybersecurity professionals. Training qualified professionals for ICS cybersecurity is costly and currently not scalable. In this article, we present vWaterLabs, an easily replicated, and pedagogically sound set of labs for ICS cybersecurity education.;;;https://dl.acm.org/doi/10.5555/3470215.3470218;;;Systems AND Control
Using version control and issue tickets to detect code debt and economical cost;;;['Abdullah Al Maruf', 'Noah Lambaria', 'Amr S. Abdelfattah', 'Tomas Cerny'];;;November 2021;;;ASE '21: Proceedings of the 36th IEEE/ACM International Conference on Automated Software Engineering;;;Despite the fact that there are numerous classifications of technical debt based on various criteria, Code Debt or code smells is a category that appears in the majority of current research. One of the primary causes of code debt is the urgency to deliver software quickly, as well as bad coding practices. Among many approaches, static code analysis has received the most attention in studies to detect code-smell/code debt. However, most of them examine the same programming language, although today's software company utilizes many development stacks with various languages and tools. This problem can be resolved by detecting code debt with Issue/Ticket cards. This paper presents a method for detecting code debt leveraging natural language processing on issue tickets. It also proposes a method for calculating the average amount of time that a code debt was present in the software. This method is implemented utilizing git mining.;;;https://dl.acm.org/doi/10.1109/ASE51524.2021.9678532;;;Systems AND Control
Hybrid Variational Autoencoder for Recommender Systems;;;['Hangbin Zhang', 'Raymond K. Wong', 'Victor W. Chu'];;;None;;;ACM Transactions on Knowledge Discovery from Data;;;E-commerce platforms heavily rely on automatic personalized recommender systems, e.g., collaborative filtering models, to improve customer experience. Some hybrid models have been proposed recently to address the deficiency of existing models. However, their performances drop significantly when the dataset is sparse. Most of the recent works failed to fully address this shortcoming. At most, some of them only tried to alleviate the problem by considering either user side or item side content information. In this article, we propose a novel recommender model called Hybrid Variational Autoencoder (HVAE) to improve the performance on sparse datasets. Different from the existing approaches, we encode both user and item information into a latent space for semantic relevance measurement. In parallel, we utilize collaborative filtering to find the implicit factors of users and items, and combine their outputs to deliver a hybrid solution. In addition, we compare the performance of Gaussian distribution and multinomial distribution in learning the representations of the textual data. Our experiment results show that HVAE is able to significantly outperform state-of-the-art models with robust performance.;;;https://dl.acm.org/doi/10.1145/3470659;;;Systems AND Control
Management Accounting Change and CSR Budgetary Control of an Oil and Gas company in Crisis: A Literature Review;;;['Holly Deviarti', 'Ahmed Razman Abdul Latiff', 'Ong Tze San', 'Ruhanita Maelah'];;;July 2021;;;ICEME '21: Proceedings of the 2021 12th International Conference on E-business, Management and Economics;;;The world oil price crisis has forced national oil and gas companies to make changes. In response to the environmental changes, the companies have been adopting various practices to survive in business. Most companies abandon their CSR activities to emphasize efficiency by reason of the companies’ survival without considering social and environmental interests. To deal with an uncertain economic environment due to falling world oil prices, SKK Migas is preparing strategic adaptations. Management accounting can play an important role in the company's surviving strategy to support the CSR program. The literature review will be supported by NIS (New Institutional Sociology Theory), this theory interprets accounting practices as characteristics that could legitimize organizations. The NIS focus on social and technical, both within and without private organizations, that considered in the process of managerial accounting changes. In practice, it may be difficult to realize predetermined means-end relationships in the use of accounting to improve financial results under the management approach, given the wider concerns of organizational change. This study investigates management accounting practices in organizational change, specifically by focusing on internal policy for the CSR program. The contribution of this study to the literature involves an understanding of CSR activities with budgetary control as a means of controlling management accounting practices.;;;https://dl.acm.org/doi/10.1145/3481127.3481130;;;Systems AND Control
Values of User Exploration in Recommender Systems;;;['Minmin Chen', 'Yuyan Wang', 'Can Xu', 'Ya Le', 'Mohit Sharma', 'Lee Richardson', 'Su-Lin Wu', 'Ed Chi'];;;September 2021;;;RecSys '21: Proceedings of the 15th ACM Conference on Recommender Systems;;;Reinforcement Learning (RL) has been sought after to bring next-generation recommender systems to further improve user experience on recommendation platforms. While the exploration-exploitation tradeoff is the foundation of RL research, the value of exploration in (RL-based) recommender systems is less well understood. Exploration, commonly seen as a tool to reduce model uncertainty in regions of sparse user interaction/feedback, is believed to cost user experience in the short term, while the indirect benefit of better model quality arrives at a later time. We focus on another aspect of exploration, which we refer to as user exploration to help discover new user interests, and argue it can improve user experience even in the more imminent term. We examine the role of user exploration in changing different facets of recommendation quality that more directly impact user experience. To do so, we introduce a series of methods inspired by exploration research in RL to increase user exploration in an RL-based recommender system, and study their effect on the end recommendation quality, more specifically, on accuracy, diversity, novelty and serendipity. We propose a set of metrics to measure (RL based) recommender systems in these four aspects and evaluate the impact of exploration-induced methods against these metrics. In addition to the offline measurements, we conduct live experiments on an industrial recommendation platform serving billions of users to showcase the benefit of user exploration. Moreover, we use conversion of casual users to core users as an indicator of the holistic long-term user experience and study the values of user exploration in helping platforms convert users. Through offline analyses and live experiments, we study the correlation between these four facets of recommendation quality and long term user experience, and connect serendipity to improved long term user experience.;;;https://dl.acm.org/doi/10.1145/3460231.3474236;;;Systems AND Control
An Approach Based on Conceptual Modeling to Understand Factors that Influence Interoperability in Systems-of-Information Systems;;;['Juliana Fernandes', 'Valdemar Vicente Graciano Neto', 'Rodrigo Pereira dos Santos'];;;November 2021;;;SBQS '21: Proceedings of the XX Brazilian Symposium on Software Quality;;;Systems-of-Information Systems (SoIS) are alliances of independent information systems interoperating to accomplish a set of goals. The establishment of interoperability links is a challenge due to multiple aspects, such as the needs related to (i) planning and design of the system arrangement, orchestrating them to have their outputs and inputs connected to exchange data or reconfigured in order to keep the services being provided, (ii) provision of technical solutions to make heterogeneity transparent and to effectively mediate the systems, and (iii) establish new links so that they impact on the business and human involved. This Master’s thesis presents a set of contributions based on studies that characterize the SoIS scenario. More specifically, this work focuses on investigating technical, human, and organizational factors that impact the design of interoperability links in this scenario. The factors that influence interoperability are relevant to the quality of software products involved in system arrangements, given its support decision-making related to settings of interoperability links, especially at the organizational level.;;;https://dl.acm.org/doi/10.1145/3493244.3493275;;;Systems AND Control
Optimal control strategy of three level STATCOM in weak power grid;;;['Yang Zhang', 'Shaojia Feng', 'Xiaopin Yang', 'Wentao Xia', 'Tian Gao', 'Xiao Wang', 'Changxue Li'];;;October 2021;;;EITCE '21: Proceedings of the 2021 5th International Conference on Electronic Information Technology and Computer Engineering;;;The line distance under weak power grid is long, the system capacity is large, and the grid impedance increases when the grid operation state changes, which leads to the instability and even shutdown of STATCOM. Therefore, this paper proposes an optimal control strategy for neutral point clamped (NPC) three-level STATCOM with fast response to line impedance. On the one hand, through the establishment of the mathematical model of the system, the operating characteristics of the system are analyzed; On the other hand, by introducing the disturbance term of PLL with line impedance, a system model suitable for weak power grid is established to study the influence of line impedance on the system, and a filter differential controller is used to quickly respond to line impedance to improve the robustness of the system. Finally, the effectiveness of the method is verified by simulation and experiment.;;;https://dl.acm.org/doi/10.1145/3501409.3501669;;;Systems AND Control
Robust Adversarial Attacks Against DNN-Based Wireless Communication Systems;;;['Alireza Bahramali', 'Milad Nasr', 'Amir Houmansadr', 'Dennis Goeckel', 'Don Towsley'];;;November 2021;;;CCS '21: Proceedings of the 2021 ACM SIGSAC Conference on Computer and Communications Security;;;There is significant enthusiasm for the employment of Deep Neural Networks (DNNs) for important tasks in major wireless communication systems: channel estimation and decoding in orthogonal frequency division multiplexing (OFDM) systems, end-to-end autoencoder system design, radio signal classification, and signal authentication. Unfortunately, DNNs can be susceptible to adversarial examples, potentially making such wireless systems fragile and vulnerable to attack. In this work, by designing robust adversarial examples that meet key criteria, we perform a comprehensive study of the threats facing DNN-based wireless systems. We model the problem of adversarial wireless perturbations as an optimization problem that incorporates domain constraints specific to different wireless systems. This allows us to generate wireless adversarial perturbations that can be applied to wireless signals on-the-fly (i.e., with no need to know the target signals a priori), are undetectable from natural wireless noise, and are robust against removal. We show that even in the presence of significant defense mechanisms deployed by the communicating parties, our attack performs significantly better compared to existing attacks against DNN-based wireless systems. In particular, the results demonstrate that even when employing well-considered defenses, DNN-based wireless communication systems are vulnerable to adversarial attacks and call into question the employment of DNNs for a number of tasks in robust wireless communication.;;;https://dl.acm.org/doi/10.1145/3460120.3484777;;;Systems AND Control
Novel Reconfigurable Hardware Systems for Tumor Growth Prediction;;;['Konstantinos Malavazos', 'Maria Papadogiorgaki', 'Pavlos Malakonakis', 'Ioannis Papaefstathiou'];;;None;;;ACM Transactions on Computing for Healthcare;;;An emerging trend in biomedical systems research is the development of models that take full advantage of the increasing available computational power to manage and analyze new biological data as well as to model complex biological processes. Such biomedical models require significant computational resources, since they process and analyze large amounts of data, such as medical image sequences. We present a family of advanced computational models for the prediction of the spatio-temporal evolution of glioma and their novel implementation in state-of-the-art FPGA devices. Glioma is a rapidly evolving type of brain cancer, well known for its aggressive and diffusive behavior. The developed system simulates the glioma tumor growth in the brain tissue, which consists of different anatomic structures, by utilizing MRI slices. The presented models have been proved highly accurate in predicting the growth of the tumor, whereas the developed innovative hardware system, when implemented on a low-end, low-cost FPGA, is up to 85% faster than a high-end server consisting of 20 physical cores (and 40 virtual ones) and more than 28× more energy-efficient than it; the energy efficiency grows up to 50× and the speedup up to 14× if the presented designs are implemented in a high-end FPGA. Moreover, the proposed reconfigurable system, when implemented in a large FPGA, is significantly faster than a high-end GPU (i.e., from 80% and up to 250% faster), for the majority of the models, while it is also significantly better (i.e., from 80% to over 1,600%) in terms of power efficiency, for all the implemented models.;;;https://dl.acm.org/doi/10.1145/3454126;;;Systems AND Control
Building verified neural networks with specifications for systems;;;['Cheng Tan', 'Yibo Zhu', 'Chuanxiong Guo'];;;August 2021;;;APSys '21: Proceedings of the 12th ACM SIGOPS Asia-Pacific Workshop on Systems;;;Neural networks (NNs) are beneficial to many services, and we believe systems—such as OSes, databases, networked systems—are not an exception. But applying NNs in these critical systems is challenging: people have to risk getting unexpected outcomes from NNs because NN behaviors are not well-defined. To tame these undefined behaviors, we introduce a framework ouroboros, which builds verified NNs that follow user-defined specifications. These specifications comprise input and output constraints which characterize the behaviors of a NN. We do a case study on database learned indexes to demonstrate that training verified NN models is possible. Though many challenges remain, ouroboros enables us, for the first time, to apply NNs in critical systems with _confidence_.;;;https://dl.acm.org/doi/10.1145/3476886.3477508;;;Systems AND Control
Self-directed Learning by E-book for the Control and Prevention of HCAI;;;['Amaia Yurrebaso', 'Juan Juanes-Méndez', 'Raquel Guzmán-Ordaz', 'José Luis Pérez Iglesias', 'José A. Mirón Canelo'];;;October 2021;;;TEEM'21: Ninth International Conference on Technological Ecosystems for Enhancing Multiculturality (TEEM&apos;21);;;A teaching experience related to the evaluation of self-learning in the control and prevention of Healthcare-Related Infections (HCAI) in healthcare settings is presented. For this purpose, we have considered the measurement of self-learning through the pedagogical E-book designed for this reason. The measurement procedure aims to determine the assessment made by nursing students, since they are the ones to whom this training support is addressed. The procedure initially poses to the students the completion of different tasks that are managed in the training support. Subsequently, an individual evaluation of its use is made by means of a structured questionnaire and another group evaluation by means of a focus group. The results show the functionality of the E-book to transfer the training contents on control and prevention of HCAI in health care settings in an autonomous way, as well as to acquire and develop key competencies in the professional practice of nursing.;;;https://dl.acm.org/doi/10.1145/3486011.3487663;;;Systems AND Control
Value-Guided Synthesis of Parametric Normative Systems;;;['Nieves Montes', 'Carles Sierra'];;;May 2021;;;AAMAS '21: Proceedings of the 20th International Conference on Autonomous Agents and MultiAgent Systems;;;In recent years there has been an increasing interest in ensuring that autonomous systems behave consistently with human values. A popular approach to this challenge is through the incorporation of norms that regulate behaviour in an ethical way. However, such norms must be effective at promoting the values we consider most important. In this work, we introduce a systematic methodology for the automated synthesis of parametric normative systems based on value promotion. We introduce the new concepts of Shapley values of norms and value compatibility. To quantify the effectiveness of norms at upholding the values we consider relevant, we adopt the value alignment indicator from a previously established framework. We apply our model to a toy system which we use to illustrate our approach from end to end.;;;https://dl.acm.org/doi/10.5555/3463952.3464060;;;Systems AND Control
Automatic Control Analysis of Mechanical and Electronic Engineering Based on Machine Learning;;;['Yao Yu'];;;October 2021;;;AIAM2021: 2021 3rd International Conference on Artificial Intelligence and Advanced Manufacture;;;With the continuous development of social economy, science and technology in China, the mechanical and electronic engineering technology is gradually improved, and its technical demand is constantly increasing, and it is gradually developing in the direction of intelligence and diversification. In this case, control engineering has shown high application value in mechanical and electronic engineering. While paying attention to mechanical and electronic engineering, it is necessary to strengthen the research on electronic technology and mechanical control technology. Therefore, firstly, the intelligent control engineering and mechanical and electronic engineering are briefly summarized, and the application of intelligent control engineering in mechanical and electronic engineering is discussed. Finally, taking the construction of robot arm posture learning network as an example, the specific application content of mechanical and electronic engineering automation control based on machine learning is analyzed, aiming at providing reference for related researchers.;;;https://dl.acm.org/doi/10.1145/3495018.3501219;;;Systems AND Control
Research Progress on the Pathogenesis, Prevention and Control Measures of Myopia;;;['Dan Sun'];;;May 2021;;;ICBBT '21: Proceedings of the 2021 13th International Conference on Bioinformatics and Biomedical Technology;;;With the increase of myopia population, the incidence of myopia in some countries has exceeded 50%, and the complications of axis growth has become the sixth leading cause of blindness. Therefore, it is of great importance to understand the mechanism of myopia and take corresponding protective measures to control the development of myopia. This article describes the main mechanisms of myopia, namely, accommodation problems, defocusing problems, and the form-deprivation myopia. In addition, the article summarizes the prevention and treatment measures of Chinese and Western medicine for myopia, including outdoor sports, drug therapy, optical correction and surgical treatment of Western medicine, also Chinese medicine moxibustion, acupuncture therapy, and ear-point pressing beans. Together, the discussion in this article aims to provide certain research ideas for the design of myopia prevention and control programs.;;;https://dl.acm.org/doi/10.1145/3473258.3473299;;;Systems AND Control
Reform and Practice of Modern Electrical Control Technology Based on OBE;;;['Limin Shao', 'Juan Wang', 'Man Cheng', 'Dongming Li', 'Nan Wang', 'Hongbo Yuan'];;;May 2021;;;CIPAE 2021: 2021 2nd International Conference on Computers, Information Processing and Advanced Education;;;There are many problems in the traditional teaching of modern electrical control technology, such as teacher-centered, not paying attention to the process examination and ability training. OBE is the abbreviation of output-oriented education, its core concept is student-centered and focuses on what students can produce after receiving education. Based on the concept of OBE education and the requirements of engineering education certification, aiming at the practical characteristics of modern electrical control technology, taking the actual occupation demand as the guidance and focusing on the cultivation of practical engineering application ability, the targeted reform is carried out from the four aspects of teaching content, practical teaching, assessment method and curriculum design. With students as the center and results as the guidance, teachers can raise their expectations of students' learning, set challenging goals, and cultivate outstanding professionals serving the society and enterprises.;;;https://dl.acm.org/doi/10.1145/3456887.3456962;;;Systems AND Control
Information Hiding in Cyber Physical Systems: Challenges for Embedding, Retrieval and Detection using Sensor Data of the SWAT Dataset;;;['Kevin Lamshöft', 'Tom Neubert', 'Christian Krätzer', 'Claus Vielhauer', 'Jana Dittmann'];;;June 2021;;;IH&amp;MMSec '21: Proceedings of the 2021 ACM Workshop on Information Hiding and Multimedia Security;;;In this paper, we present an Information Hiding approach that would be suitable for exfiltrating sensible information of Industrial Control Systems (ICS) by leveraging the long-term storage of process data in historian databases. We show how hidden messages can be embedded in sensor measurements as well as retrieved asynchronously by accessing the historian. We evaluate this approach at the example of water-flow and water-level sensors of the Secure Water Treatment (SWAT) dataset from iTrust. To generalize from specific cover channels (sensors and their transmitted data), we reflect upon general challenges that arise in such Information Hiding scenarios creating network covert channels and discuss aspects of cover channel selection and and sender receiver synchronisation as well as temporal aspects such as the potential persistence of hidden messages in Cyber Physical Systems (CPS). For an empirical evaluation we design and implement a covert channel that makes use of different embedding strategies to perform an adaptive approach in regards to the noise in sensor measurements, resulting in dynamic capacity and bandwidth selection to reduce detection probability. The results of this evaluation show that, using such methods, the exfiltration of sensible information in long-term scaled attacks would indeed be possible. Additionally, we present two detection approaches for the introduced hidden channel and carry out an extensive evaluation of our detectors with multiple test data sets and different parameters. We determine a detection accuracy of up to 87.8% on test data at a false positive rate (FPR) of 0%.;;;https://dl.acm.org/doi/10.1145/3437880.3460413;;;Systems AND Control
Categorical Semantics of Cyber-Physical Systems Theory;;;['Georgios Bakirtzis', 'Cody H. Fleming', 'Christina Vasilakopoulou'];;;None;;;ACM Transactions on Cyber-Physical Systems;;;Cyber-physical systems require the construction and management of various models to assure their correct, safe, and secure operation. These various models are necessary because of the coupled physical and computational dynamics present in cyber-physical systems. However, to date the different model views of cyber-physical systems are largely related informally, which raises issues with the degree of formal consistency between those various models of requirements, system behavior, and system architecture. We present a category-theoretic framework to make different types of composition explicit in the modeling and analysis of cyber-physical systems, which could assist in verifying the system as a whole. This compositional framework for cyber-physical systems gives rise to unified system models, where system behavior is hierarchically decomposed and related to a system architecture using the systems-as-algebras paradigm. As part of this paradigm, we show that an algebra of (safety) contracts generalizes over the state of the art, providing more uniform mathematical tools for constraining the behavior over a richer set of composite cyber-physical system models, which has the potential of minimizing or eliminating hazardous behavior.;;;https://dl.acm.org/doi/10.1145/3461669;;;Systems AND Control
Integrating blockchain with Enterprise Resource Planning systems: benefits and challenges;;;['Thomas K. Dasaklis', 'Theodore G. Voutsinas', 'Athanassios Mihiotis'];;;November 2021;;;PCI '21: Proceedings of the 25th Pan-Hellenic Conference on Informatics;;;Enterprise Resource Planning (ERP) systems seamlessly support business activities by controlling both Supply Chain (SC) operations and relevant information. By serving as consolidation platforms, ERP systems offer significant benefits in data visibility and back-office functions and enhance decision-making processes in modern business. Blockchain technology is driving Industry 4.0, and its integration with current ERP systems seems almost mandatory for the years to come. Based on a systematic survey of the current literature, we classify the benefits of blockchain and ERP systems integration, particularly in terms of improved operational efficiency, workflow automation, security and regulatory compliance. In addition, we discuss various challenges for integrating blockchain with ERP systems, such as possible infrastructure upgrades, organizational and cultural aspects, standardization, regulatory issues and high adoption and maintenance costs. We believe that the main results of this study could be of significant value to both researchers and practitioners and could serve as a starting point for better portraying the interrelationships between ERP systems and blockchain technology.;;;https://dl.acm.org/doi/10.1145/3503823.3503873;;;Systems AND Control
